iso3,year,indicator_code,value
SWZ,2014,SH.XPD.CHEX.PC.CD,282.43395996
SWZ,2015,SH.XPD.CHEX.PC.CD,250.71520996
SWZ,2016,SH.XPD.CHEX.PC.CD,226.41770935
SWZ,2017,SH.XPD.CHEX.PC.CD,265.50152588
SWZ,2018,SH.XPD.CHEX.PC.CD,292.33929443
SWZ,2019,SH.XPD.CHEX.PC.CD,320.05084229
SWZ,2020,SH.XPD.CHEX.PC.CD,236.99609375
SWZ,2021,SH.XPD.CHEX.PC.CD,297.72213745
SWZ,2022,SH.XPD.CHEX.PC.CD,284.75802612
SWZ,2000,SP.DYN.IMRT.IN,71.7
SWZ,2001,SP.DYN.IMRT.IN,72.6
SWZ,2002,SP.DYN.IMRT.IN,73.1
SWZ,2003,SP.DYN.IMRT.IN,73.7
SWZ,2004,SP.DYN.IMRT.IN,73.2
SWZ,2005,SP.DYN.IMRT.IN,72.2
SWZ,2006,SP.DYN.IMRT.IN,63
SWZ,2007,SP.DYN.IMRT.IN,63.7
SWZ,2008,SP.DYN.IMRT.IN,66.1
SWZ,2009,SP.DYN.IMRT.IN,63.8
SWZ,2010,SP.DYN.IMRT.IN,60.4
SWZ,2011,SP.DYN.IMRT.IN,55.3
SWZ,2012,SP.DYN.IMRT.IN,56
SWZ,2013,SP.DYN.IMRT.IN,55.4
SWZ,2014,SP.DYN.IMRT.IN,56.5
SWZ,2015,SP.DYN.IMRT.IN,54.1
SWZ,2016,SP.DYN.IMRT.IN,51.3
SWZ,2017,SP.DYN.IMRT.IN,51.1
SWZ,2018,SP.DYN.IMRT.IN,47.7
SWZ,2019,SP.DYN.IMRT.IN,47.6
SWZ,2020,SP.DYN.IMRT.IN,47.3
SWZ,2021,SP.DYN.IMRT.IN,46.2
SWZ,2022,SP.DYN.IMRT.IN,45.9
SWZ,2000,SP.DYN.LE00.IN,47.627
SWZ,2001,SP.DYN.LE00.IN,46.344
SWZ,2002,SP.DYN.LE00.IN,45.38
SWZ,2003,SP.DYN.LE00.IN,44.632
SWZ,2004,SP.DYN.LE00.IN,43.906
SWZ,2005,SP.DYN.LE00.IN,43.958
SWZ,2006,SP.DYN.LE00.IN,44.563
SWZ,2007,SP.DYN.LE00.IN,45.16
SWZ,2008,SP.DYN.LE00.IN,45.853
SWZ,2009,SP.DYN.LE00.IN,46.913
SWZ,2010,SP.DYN.LE00.IN,48.331
SWZ,2011,SP.DYN.LE00.IN,49.057
SWZ,2012,SP.DYN.LE00.IN,50.714
SWZ,2013,SP.DYN.LE00.IN,52.11
SWZ,2014,SP.DYN.LE00.IN,53.491
SWZ,2015,SP.DYN.LE00.IN,54.941
SWZ,2016,SP.DYN.LE00.IN,56.228
SWZ,2017,SP.DYN.LE00.IN,57.574
SWZ,2018,SP.DYN.LE00.IN,58.707
SWZ,2019,SP.DYN.LE00.IN,59.85
SWZ,2020,SP.DYN.LE00.IN,59.862
SWZ,2021,SP.DYN.LE00.IN,58.228
SWZ,2022,SP.DYN.LE00.IN,63.028
SYC,2000,SH.DYN.MORT,13.8
SYC,2001,SH.DYN.MORT,13.8
SYC,2002,SH.DYN.MORT,13.7
SYC,2003,SH.DYN.MORT,13.8
SYC,2004,SH.DYN.MORT,13.8
SYC,2005,SH.DYN.MORT,13.8
SYC,2006,SH.DYN.MORT,13.8
SYC,2007,SH.DYN.MORT,13.9
SYC,2008,SH.DYN.MORT,13.9
SYC,2009,SH.DYN.MORT,14
SYC,2010,SH.DYN.MORT,14.1
SYC,2011,SH.DYN.MORT,14.2
SYC,2012,SH.DYN.MORT,14.3
SYC,2013,SH.DYN.MORT,14.4
SYC,2014,SH.DYN.MORT,14.5
SYC,2015,SH.DYN.MORT,14.6
SYC,2016,SH.DYN.MORT,14.7
SYC,2017,SH.DYN.MORT,14.7
SYC,2018,SH.DYN.MORT,14.8
SYC,2019,SH.DYN.MORT,14.8
SYC,2020,SH.DYN.MORT,14.8
SYC,2021,SH.DYN.MORT,14.7
SYC,2022,SH.DYN.MORT,14.5
SYC,2000,SH.IMM.IDPT,98
SYC,2001,SH.IMM.IDPT,96
SYC,2002,SH.IMM.IDPT,99
SYC,2003,SH.IMM.IDPT,99
SYC,2004,SH.IMM.IDPT,99
SYC,2005,SH.IMM.IDPT,99
SYC,2006,SH.IMM.IDPT,99
SYC,2007,SH.IMM.IDPT,99
SYC,2008,SH.IMM.IDPT,99
SYC,2009,SH.IMM.IDPT,99
SYC,2010,SH.IMM.IDPT,99
SYC,2011,SH.IMM.IDPT,99
SYC,2012,SH.IMM.IDPT,98
SYC,2013,SH.IMM.IDPT,98
SYC,2014,SH.IMM.IDPT,99
SYC,2015,SH.IMM.IDPT,97
SYC,2016,SH.IMM.IDPT,96
SYC,2017,SH.IMM.IDPT,97
SYC,2018,SH.IMM.IDPT,99
SYC,2019,SH.IMM.IDPT,99
SYC,2020,SH.IMM.IDPT,97
SYC,2021,SH.IMM.IDPT,94
SYC,2022,SH.IMM.IDPT,97
SYC,2000,SH.IMM.MEAS,97
SYC,2001,SH.IMM.MEAS,95
SYC,2002,SH.IMM.MEAS,98
SYC,2003,SH.IMM.MEAS,99
SYC,2004,SH.IMM.MEAS,99
SYC,2005,SH.IMM.MEAS,99
SYC,2006,SH.IMM.MEAS,99
SYC,2007,SH.IMM.MEAS,99
SYC,2008,SH.IMM.MEAS,99
SYC,2009,SH.IMM.MEAS,97
SYC,2010,SH.IMM.MEAS,99
SYC,2011,SH.IMM.MEAS,99
SYC,2012,SH.IMM.MEAS,98
SYC,2013,SH.IMM.MEAS,97
SYC,2014,SH.IMM.MEAS,99
SYC,2015,SH.IMM.MEAS,98
SYC,2016,SH.IMM.MEAS,97
SYC,2017,SH.IMM.MEAS,99
SYC,2018,SH.IMM.MEAS,96
SYC,2019,SH.IMM.MEAS,99
SYC,2020,SH.IMM.MEAS,97
SYC,2021,SH.IMM.MEAS,94
SYC,2022,SH.IMM.MEAS,98
SYC,2000,SH.STA.MMRT,45
SYC,2001,SH.STA.MMRT,43
SYC,2002,SH.STA.MMRT,45
SYC,2003,SH.STA.MMRT,47
SYC,2004,SH.STA.MMRT,52
SYC,2005,SH.STA.MMRT,50
SYC,2006,SH.STA.MMRT,51
SYC,2007,SH.STA.MMRT,52
SYC,2008,SH.STA.MMRT,51
SYC,2009,SH.STA.MMRT,51
SYC,2010,SH.STA.MMRT,50
SYC,2011,SH.STA.MMRT,50
SYC,2012,SH.STA.MMRT,49
SYC,2013,SH.STA.MMRT,48
SYC,2014,SH.STA.MMRT,46
SYC,2015,SH.STA.MMRT,46
SYC,2016,SH.STA.MMRT,47
SYC,2017,SH.STA.MMRT,47
SYC,2018,SH.STA.MMRT,49
SYC,2019,SH.STA.MMRT,48
SYC,2020,SH.STA.MMRT,51
SYC,2021,SH.STA.MMRT,74
SYC,2022,SH.STA.MMRT,89
SYC,2000,SH.XPD.CHEX.PC.CD,340.23703003
SYC,2001,SH.XPD.CHEX.PC.CD,334.48275757
SYC,2002,SH.XPD.CHEX.PC.CD,340.82293701
SYC,2003,SH.XPD.CHEX.PC.CD,394.09664917
SYC,2004,SH.XPD.CHEX.PC.CD,444.24789429
SYC,2005,SH.XPD.CHEX.PC.CD,457.77093506
SYC,2006,SH.XPD.CHEX.PC.CD,487.17950439
SYC,2007,SH.XPD.CHEX.PC.CD,428.61749268
SYC,2008,SH.XPD.CHEX.PC.CD,367.36502075
SYC,2009,SH.XPD.CHEX.PC.CD,310.96310425
SYC,2010,SH.XPD.CHEX.PC.CD,449.52416992
SYC,2011,SH.XPD.CHEX.PC.CD,457.16436768
SYC,2012,SH.XPD.CHEX.PC.CD,562.99871826
SYC,2013,SH.XPD.CHEX.PC.CD,545.24871826
SYC,2014,SH.XPD.CHEX.PC.CD,588.18261719
SYC,2015,SH.XPD.CHEX.PC.CD,566.96704102
SYC,2016,SH.XPD.CHEX.PC.CD,673.19622803
SYC,2017,SH.XPD.CHEX.PC.CD,667.09515381
SYC,2018,SH.XPD.CHEX.PC.CD,685.10827637
SYC,2019,SH.XPD.CHEX.PC.CD,675.47839355
SYC,2020,SH.XPD.CHEX.PC.CD,670.88684082
SYC,2021,SH.XPD.CHEX.PC.CD,629.85974121
SYC,2022,SH.XPD.CHEX.PC.CD,707.34448242
SYC,2000,SP.DYN.IMRT.IN,11.8
SYC,2001,SP.DYN.IMRT.IN,11.9
SYC,2002,SP.DYN.IMRT.IN,11.9
SYC,2003,SP.DYN.IMRT.IN,12
SYC,2004,SP.DYN.IMRT.IN,12
SYC,2005,SP.DYN.IMRT.IN,12.1
SYC,2006,SP.DYN.IMRT.IN,12.2
SYC,2007,SP.DYN.IMRT.IN,12.3
SYC,2008,SP.DYN.IMRT.IN,12.4
SYC,2009,SP.DYN.IMRT.IN,12.5
SYC,2010,SP.DYN.IMRT.IN,12.6
SYC,2011,SP.DYN.IMRT.IN,12.7
SYC,2012,SP.DYN.IMRT.IN,12.8
SYC,2013,SP.DYN.IMRT.IN,12.9
SYC,2014,SP.DYN.IMRT.IN,13.1
SYC,2015,SP.DYN.IMRT.IN,13.2
SYC,2016,SP.DYN.IMRT.IN,13.3
SYC,2017,SP.DYN.IMRT.IN,13.4
SYC,2018,SP.DYN.IMRT.IN,13.5
SYC,2019,SP.DYN.IMRT.IN,13.6
SYC,2020,SP.DYN.IMRT.IN,13.6
SYC,2021,SP.DYN.IMRT.IN,13.5
SYC,2022,SP.DYN.IMRT.IN,13.4
SYC,2000,SP.DYN.LE00.IN,72.7780487804878
SYC,2001,SP.DYN.LE00.IN,73.2536585365854
SYC,2002,SP.DYN.LE00.IN,71.0878048780488
SYC,2003,SP.DYN.LE00.IN,71.0292682926829
SYC,2004,SP.DYN.LE00.IN,72.6609756097561
SYC,2005,SP.DYN.LE00.IN,72.1317073170732
SYC,2006,SP.DYN.LE00.IN,72.2170731707317
SYC,2007,SP.DYN.LE00.IN,73.1439024390244
SYC,2008,SP.DYN.LE00.IN,73.1634146341463
SYC,2009,SP.DYN.LE00.IN,73.0829268292683
SYC,2010,SP.DYN.LE00.IN,73.1975609756098
SYC,2011,SP.DYN.LE00.IN,72.7243902439024
SYC,2012,SP.DYN.LE00.IN,74.2756097560976
SYC,2013,SP.DYN.LE00.IN,73.119512195122
SYC,2014,SP.DYN.LE00.IN,73.2292682926829
SYC,2015,SP.DYN.LE00.IN,74.2951219512195
SYC,2016,SP.DYN.LE00.IN,74.309756097561
SYC,2017,SP.DYN.LE00.IN,74.3
SYC,2018,SP.DYN.LE00.IN,72.8414634146341
SYC,2019,SP.DYN.LE00.IN,74.0463414634146
SYC,2020,SP.DYN.LE00.IN,77.2365853658537
SYC,2021,SP.DYN.LE00.IN,73.3975609756097
SYC,2022,SP.DYN.LE00.IN,74.509756097561
TCD,2000,SH.DYN.MORT,182.4
TCD,2001,SH.DYN.MORT,179
TCD,2002,SH.DYN.MORT,175.6
TCD,2003,SH.DYN.MORT,172.3
TCD,2004,SH.DYN.MORT,168.8
TCD,2005,SH.DYN.MORT,165.4
TCD,2006,SH.DYN.MORT,161.8
TCD,2007,SH.DYN.MORT,158.1
TCD,2008,SH.DYN.MORT,154.3
TCD,2009,SH.DYN.MORT,150.5
TCD,2010,SH.DYN.MORT,146.7
TCD,2011,SH.DYN.MORT,142.9
TCD,2012,SH.DYN.MORT,139.3
TCD,2013,SH.DYN.MORT,135.8
TCD,2014,SH.DYN.MORT,132.3
TCD,2015,SH.DYN.MORT,128.7
TCD,2016,SH.DYN.MORT,125
TCD,2017,SH.DYN.MORT,121.4
TCD,2018,SH.DYN.MORT,117.6
TCD,2019,SH.DYN.MORT,114
TCD,2020,SH.DYN.MORT,110.6
TCD,2021,SH.DYN.MORT,107.3
TCD,2022,SH.DYN.MORT,103.9
TCD,2000,SH.IMM.IDPT,38
TCD,2001,SH.IMM.IDPT,26
TCD,2002,SH.IMM.IDPT,25
TCD,2003,SH.IMM.IDPT,23
TCD,2004,SH.IMM.IDPT,22
TCD,2005,SH.IMM.IDPT,26
TCD,2006,SH.IMM.IDPT,41
TCD,2007,SH.IMM.IDPT,29
TCD,2008,SH.IMM.IDPT,19
TCD,2009,SH.IMM.IDPT,26
TCD,2010,SH.IMM.IDPT,40
TCD,2011,SH.IMM.IDPT,33
TCD,2012,SH.IMM.IDPT,40
TCD,2013,SH.IMM.IDPT,39
TCD,2014,SH.IMM.IDPT,36
TCD,2015,SH.IMM.IDPT,42
TCD,2016,SH.IMM.IDPT,41
TCD,2017,SH.IMM.IDPT,41
TCD,2018,SH.IMM.IDPT,47
TCD,2019,SH.IMM.IDPT,53
TCD,2020,SH.IMM.IDPT,55
TCD,2021,SH.IMM.IDPT,62
TCD,2022,SH.IMM.IDPT,66
TCD,2000,SH.IMM.MEAS,28
TCD,2001,SH.IMM.MEAS,26
TCD,2002,SH.IMM.MEAS,25
TCD,2003,SH.IMM.MEAS,23
TCD,2004,SH.IMM.MEAS,16
TCD,2005,SH.IMM.MEAS,27
TCD,2006,SH.IMM.MEAS,39
TCD,2007,SH.IMM.MEAS,31
TCD,2008,SH.IMM.MEAS,27
TCD,2009,SH.IMM.MEAS,36
TCD,2010,SH.IMM.MEAS,46
TCD,2011,SH.IMM.MEAS,54
TCD,2012,SH.IMM.MEAS,63
TCD,2013,SH.IMM.MEAS,57
TCD,2014,SH.IMM.MEAS,45
TCD,2015,SH.IMM.MEAS,46
TCD,2016,SH.IMM.MEAS,37
TCD,2017,SH.IMM.MEAS,37
TCD,2018,SH.IMM.MEAS,41
TCD,2019,SH.IMM.MEAS,40
TCD,2020,SH.IMM.MEAS,45
TCD,2021,SH.IMM.MEAS,53
TCD,2022,SH.IMM.MEAS,54
TCD,2000,SH.MLR.INCD.P3,272.13
TCD,2001,SH.MLR.INCD.P3,276.62
TCD,2002,SH.MLR.INCD.P3,243.18
TCD,2003,SH.MLR.INCD.P3,240.34
TCD,2004,SH.MLR.INCD.P3,237.39
TCD,2005,SH.MLR.INCD.P3,241.27
TCD,2006,SH.MLR.INCD.P3,242.2
TCD,2007,SH.MLR.INCD.P3,236.14
TCD,2008,SH.MLR.INCD.P3,237.86
TCD,2009,SH.MLR.INCD.P3,245.1
TCD,2010,SH.MLR.INCD.P3,244.66
TCD,2011,SH.MLR.INCD.P3,228.36
TCD,2012,SH.MLR.INCD.P3,215.47
TCD,2013,SH.MLR.INCD.P3,208.02
TCD,2014,SH.MLR.INCD.P3,212.01
TCD,2015,SH.MLR.INCD.P3,215.03
TCD,2016,SH.MLR.INCD.P3,214.3
TCD,2017,SH.MLR.INCD.P3,217.09
TCD,2018,SH.MLR.INCD.P3,224.99
TCD,2019,SH.MLR.INCD.P3,217.22
TCD,2020,SH.MLR.INCD.P3,208.74
TCD,2021,SH.MLR.INCD.P3,206.65
TCD,2022,SH.MLR.INCD.P3,209.09
TCD,2000,SH.STA.MMRT,1208
TCD,2001,SH.STA.MMRT,1204
TCD,2002,SH.STA.MMRT,1199
TCD,2003,SH.STA.MMRT,1170
TCD,2004,SH.STA.MMRT,1167
TCD,2005,SH.STA.MMRT,1189
TCD,2006,SH.STA.MMRT,1220
TCD,2007,SH.STA.MMRT,1240
TCD,2008,SH.STA.MMRT,1264
TCD,2009,SH.STA.MMRT,1285
TCD,2010,SH.STA.MMRT,1284
TCD,2011,SH.STA.MMRT,1264
TCD,2012,SH.STA.MMRT,1245
TCD,2013,SH.STA.MMRT,1216
TCD,2014,SH.STA.MMRT,1198
TCD,2015,SH.STA.MMRT,1176
TCD,2016,SH.STA.MMRT,1133
TCD,2017,SH.STA.MMRT,1085
TCD,2018,SH.STA.MMRT,1020
TCD,2019,SH.STA.MMRT,958
TCD,2020,SH.STA.MMRT,877
TCD,2021,SH.STA.MMRT,869
TCD,2022,SH.STA.MMRT,775
TCD,2000,SH.XPD.CHEX.PC.CD,10.07452297
TCD,2001,SH.XPD.CHEX.PC.CD,11.64042854
TCD,2002,SH.XPD.CHEX.PC.CD,18.01737785
TCD,2003,SH.XPD.CHEX.PC.CD,18.0202446
TCD,2004,SH.XPD.CHEX.PC.CD,27.74994278
TCD,2005,SH.XPD.CHEX.PC.CD,31.27608871
TCD,2006,SH.XPD.CHEX.PC.CD,33.8651123
TCD,2007,SH.XPD.CHEX.PC.CD,34.0423584
TCD,2008,SH.XPD.CHEX.PC.CD,36.89921951
TCD,2009,SH.XPD.CHEX.PC.CD,34.82435226
TCD,2010,SH.XPD.CHEX.PC.CD,35.26005936
TCD,2011,SH.XPD.CHEX.PC.CD,37.35868073
TCD,2012,SH.XPD.CHEX.PC.CD,36.20247269
TCD,2013,SH.XPD.CHEX.PC.CD,38.59413528
TCD,2014,SH.XPD.CHEX.PC.CD,42.16276169
TCD,2015,SH.XPD.CHEX.PC.CD,33.82092285
TCD,2016,SH.XPD.CHEX.PC.CD,31.96038055
TCD,2017,SH.XPD.CHEX.PC.CD,29.9935894
TCD,2018,SH.XPD.CHEX.PC.CD,31.2043705
TCD,2019,SH.XPD.CHEX.PC.CD,30.23690224
TCD,2020,SH.XPD.CHEX.PC.CD,37.73088074
TCD,2021,SH.XPD.CHEX.PC.CD,37.59156799
TCD,2022,SH.XPD.CHEX.PC.CD,40.17007446
TCD,2000,SP.DYN.IMRT.IN,101.7
TCD,2001,SP.DYN.IMRT.IN,99.9
TCD,2002,SP.DYN.IMRT.IN,98
TCD,2003,SP.DYN.IMRT.IN,96.2
TCD,2004,SP.DYN.IMRT.IN,94.3
TCD,2005,SP.DYN.IMRT.IN,92.4
TCD,2006,SP.DYN.IMRT.IN,90.4
TCD,2007,SP.DYN.IMRT.IN,88.3
TCD,2008,SP.DYN.IMRT.IN,86.2
TCD,2009,SP.DYN.IMRT.IN,84.1
TCD,2010,SP.DYN.IMRT.IN,82
TCD,2011,SP.DYN.IMRT.IN,79.9
TCD,2012,SP.DYN.IMRT.IN,77.8
TCD,2013,SP.DYN.IMRT.IN,75.9
TCD,2014,SP.DYN.IMRT.IN,74
TCD,2015,SP.DYN.IMRT.IN,72.1
TCD,2016,SP.DYN.IMRT.IN,70.2
TCD,2017,SP.DYN.IMRT.IN,68.3
TCD,2018,SP.DYN.IMRT.IN,66.4
TCD,2019,SP.DYN.IMRT.IN,64.6
TCD,2020,SP.DYN.IMRT.IN,62.9
TCD,2021,SP.DYN.IMRT.IN,61.3
TCD,2022,SP.DYN.IMRT.IN,59.6
TCD,2000,SP.DYN.LE00.IN,47.937
TCD,2001,SP.DYN.LE00.IN,48.306
TCD,2002,SP.DYN.LE00.IN,48.36
TCD,2003,SP.DYN.LE00.IN,48.609
TCD,2004,SP.DYN.LE00.IN,48.687
TCD,2005,SP.DYN.LE00.IN,48.86
TCD,2006,SP.DYN.LE00.IN,48.747
TCD,2007,SP.DYN.LE00.IN,49.21
TCD,2008,SP.DYN.LE00.IN,49.503
TCD,2009,SP.DYN.LE00.IN,49.828
TCD,2010,SP.DYN.LE00.IN,50.107
TCD,2011,SP.DYN.LE00.IN,50.426
TCD,2012,SP.DYN.LE00.IN,50.765
TCD,2013,SP.DYN.LE00.IN,51.051
TCD,2014,SP.DYN.LE00.IN,51.141
TCD,2015,SP.DYN.LE00.IN,51.32
TCD,2016,SP.DYN.LE00.IN,51.603
TCD,2017,SP.DYN.LE00.IN,51.875
TCD,2018,SP.DYN.LE00.IN,52.447
TCD,2019,SP.DYN.LE00.IN,52.993
TCD,2020,SP.DYN.LE00.IN,53.082
TCD,2021,SP.DYN.LE00.IN,53.136
TCD,2022,SP.DYN.LE00.IN,54.528
TGO,2000,SH.DYN.MORT,119.2
TGO,2001,SH.DYN.MORT,115.7
TGO,2002,SH.DYN.MORT,112.2
TGO,2003,SH.DYN.MORT,108.8
TGO,2004,SH.DYN.MORT,105.5
TGO,2005,SH.DYN.MORT,102.4
TGO,2006,SH.DYN.MORT,99.3
TGO,2007,SH.DYN.MORT,96.5
TGO,2008,SH.DYN.MORT,93.7
TGO,2009,SH.DYN.MORT,90.9
TGO,2010,SH.DYN.MORT,88.3
TGO,2011,SH.DYN.MORT,85.6
TGO,2012,SH.DYN.MORT,82.9
TGO,2013,SH.DYN.MORT,80.2
TGO,2014,SH.DYN.MORT,77.7
TGO,2015,SH.DYN.MORT,75.2
TGO,2016,SH.DYN.MORT,72.8
TGO,2017,SH.DYN.MORT,70.4
TGO,2018,SH.DYN.MORT,68.1
TGO,2019,SH.DYN.MORT,66
TGO,2020,SH.DYN.MORT,63.9
TGO,2021,SH.DYN.MORT,62
TGO,2022,SH.DYN.MORT,60
TGO,2000,SH.IMM.IDPT,64
TGO,2001,SH.IMM.IDPT,50
TGO,2002,SH.IMM.IDPT,59
TGO,2003,SH.IMM.IDPT,72
TGO,2004,SH.IMM.IDPT,71
TGO,2005,SH.IMM.IDPT,82
TGO,2006,SH.IMM.IDPT,84
TGO,2007,SH.IMM.IDPT,82
TGO,2008,SH.IMM.IDPT,81
TGO,2009,SH.IMM.IDPT,78
TGO,2010,SH.IMM.IDPT,83
TGO,2011,SH.IMM.IDPT,85
TGO,2012,SH.IMM.IDPT,84
TGO,2013,SH.IMM.IDPT,84
TGO,2014,SH.IMM.IDPT,84
TGO,2015,SH.IMM.IDPT,82
TGO,2016,SH.IMM.IDPT,82
TGO,2017,SH.IMM.IDPT,84
TGO,2018,SH.IMM.IDPT,82
TGO,2019,SH.IMM.IDPT,86
TGO,2020,SH.IMM.IDPT,85
TGO,2021,SH.IMM.IDPT,87
TGO,2022,SH.IMM.IDPT,86
TGO,2000,SH.IMM.MEAS,58
TGO,2001,SH.IMM.MEAS,40
TGO,2002,SH.IMM.MEAS,48
TGO,2003,SH.IMM.MEAS,68
TGO,2004,SH.IMM.MEAS,70
TGO,2005,SH.IMM.MEAS,70
TGO,2006,SH.IMM.MEAS,78
TGO,2007,SH.IMM.MEAS,71
TGO,2008,SH.IMM.MEAS,63
TGO,2009,SH.IMM.MEAS,66
TGO,2010,SH.IMM.MEAS,68
TGO,2011,SH.IMM.MEAS,72
TGO,2012,SH.IMM.MEAS,72
TGO,2013,SH.IMM.MEAS,72
TGO,2014,SH.IMM.MEAS,77
TGO,2015,SH.IMM.MEAS,75
TGO,2016,SH.IMM.MEAS,73
TGO,2017,SH.IMM.MEAS,78
TGO,2018,SH.IMM.MEAS,73
TGO,2019,SH.IMM.MEAS,78
TGO,2020,SH.IMM.MEAS,75
TGO,2021,SH.IMM.MEAS,77
TGO,2022,SH.IMM.MEAS,79
TGO,2000,SH.MLR.INCD.P3,445.12
TGO,2001,SH.MLR.INCD.P3,441.75
TGO,2002,SH.MLR.INCD.P3,450.6
TGO,2003,SH.MLR.INCD.P3,466.21
TGO,2004,SH.MLR.INCD.P3,478.67
TGO,2005,SH.MLR.INCD.P3,481.51
TGO,2006,SH.MLR.INCD.P3,474.94
TGO,2007,SH.MLR.INCD.P3,447.26
TGO,2008,SH.MLR.INCD.P3,396.33
TGO,2009,SH.MLR.INCD.P3,343.15
TGO,2010,SH.MLR.INCD.P3,318.53
TGO,2011,SH.MLR.INCD.P3,310.57
TGO,2012,SH.MLR.INCD.P3,336.21
TGO,2013,SH.MLR.INCD.P3,369.59
TGO,2014,SH.MLR.INCD.P3,368.98
TGO,2015,SH.MLR.INCD.P3,372.35
TGO,2016,SH.MLR.INCD.P3,368.57
TGO,2017,SH.MLR.INCD.P3,351.15
TGO,2018,SH.MLR.INCD.P3,322.45
TGO,2019,SH.MLR.INCD.P3,289.98
TGO,2020,SH.MLR.INCD.P3,283.92
TGO,2021,SH.MLR.INCD.P3,279.51
TGO,2022,SH.MLR.INCD.P3,278.59
TGO,2000,SH.STA.MMRT,496
TGO,2001,SH.STA.MMRT,478
TGO,2002,SH.STA.MMRT,447
TGO,2003,SH.STA.MMRT,431
TGO,2004,SH.STA.MMRT,431
TGO,2005,SH.STA.MMRT,434
TGO,2006,SH.STA.MMRT,453
TGO,2007,SH.STA.MMRT,448
TGO,2008,SH.STA.MMRT,457
TGO,2009,SH.STA.MMRT,471
TGO,2010,SH.STA.MMRT,497
TGO,2011,SH.STA.MMRT,501
TGO,2012,SH.STA.MMRT,506
TGO,2013,SH.STA.MMRT,500
TGO,2014,SH.STA.MMRT,490
TGO,2015,SH.STA.MMRT,470
TGO,2016,SH.STA.MMRT,460
TGO,2017,SH.STA.MMRT,443
TGO,2018,SH.STA.MMRT,435
TGO,2019,SH.STA.MMRT,416
TGO,2020,SH.STA.MMRT,398
TGO,2021,SH.STA.MMRT,397
TGO,2022,SH.STA.MMRT,362
TGO,2000,SH.XPD.CHEX.PC.CD,13.0541811
TGO,2001,SH.XPD.CHEX.PC.CD,13.04282379
TGO,2002,SH.XPD.CHEX.PC.CD,14.65135479
TGO,2003,SH.XPD.CHEX.PC.CD,17.7094574
TGO,2004,SH.XPD.CHEX.PC.CD,18.62999153
TGO,2005,SH.XPD.CHEX.PC.CD,20.9699707
TGO,2006,SH.XPD.CHEX.PC.CD,22.74487495
TGO,2007,SH.XPD.CHEX.PC.CD,22.34309769
TGO,2008,SH.XPD.CHEX.PC.CD,26.89384079
TGO,2009,SH.XPD.CHEX.PC.CD,28.3035717
TGO,2010,SH.XPD.CHEX.PC.CD,30.54597664
TGO,2011,SH.XPD.CHEX.PC.CD,34.41139603
TGO,2012,SH.XPD.CHEX.PC.CD,35.40290833
TGO,2013,SH.XPD.CHEX.PC.CD,39.56414795
TGO,2014,SH.XPD.CHEX.PC.CD,41.96416092
TGO,2015,SH.XPD.CHEX.PC.CD,46.92110825
TGO,2016,SH.XPD.CHEX.PC.CD,50.878349300000004
TGO,2017,SH.XPD.CHEX.PC.CD,51.5464592
TGO,2018,SH.XPD.CHEX.PC.CD,52.43610382
TGO,2019,SH.XPD.CHEX.PC.CD,48.85387421
TGO,2020,SH.XPD.CHEX.PC.CD,52.75213242
TGO,2021,SH.XPD.CHEX.PC.CD,52.72237015
TGO,2022,SH.XPD.CHEX.PC.CD,55.79545593
TGO,2000,SP.DYN.IMRT.IN,70.8
TGO,2001,SP.DYN.IMRT.IN,68.8
TGO,2002,SP.DYN.IMRT.IN,66.7
TGO,2003,SP.DYN.IMRT.IN,64.8
TGO,2004,SP.DYN.IMRT.IN,62.9
TGO,2005,SP.DYN.IMRT.IN,61.1
TGO,2006,SP.DYN.IMRT.IN,59.4
TGO,2007,SP.DYN.IMRT.IN,57.7
TGO,2008,SP.DYN.IMRT.IN,56.1
TGO,2009,SP.DYN.IMRT.IN,54.5
TGO,2010,SP.DYN.IMRT.IN,53
TGO,2011,SP.DYN.IMRT.IN,51.4
TGO,2012,SP.DYN.IMRT.IN,49.8
TGO,2013,SP.DYN.IMRT.IN,48.3
TGO,2014,SP.DYN.IMRT.IN,46.8
TGO,2015,SP.DYN.IMRT.IN,45.4
TGO,2016,SP.DYN.IMRT.IN,44
TGO,2017,SP.DYN.IMRT.IN,42.6
TGO,2018,SP.DYN.IMRT.IN,41.4
TGO,2019,SP.DYN.IMRT.IN,40.2
TGO,2020,SP.DYN.IMRT.IN,39.1
TGO,2021,SP.DYN.IMRT.IN,38
TGO,2022,SP.DYN.IMRT.IN,37
TGO,2000,SP.DYN.LE00.IN,54.587
TGO,2001,SP.DYN.LE00.IN,54.757
TGO,2002,SP.DYN.LE00.IN,55.044
TGO,2003,SP.DYN.LE00.IN,55.312
TGO,2004,SP.DYN.LE00.IN,55.608
TGO,2005,SP.DYN.LE00.IN,55.931
TGO,2006,SP.DYN.LE00.IN,56.154
TGO,2007,SP.DYN.LE00.IN,56.395
TGO,2008,SP.DYN.LE00.IN,56.663
TGO,2009,SP.DYN.LE00.IN,56.94
TGO,2010,SP.DYN.LE00.IN,57.24
TGO,2011,SP.DYN.LE00.IN,57.624
TGO,2012,SP.DYN.LE00.IN,57.953
TGO,2013,SP.DYN.LE00.IN,58.356
TGO,2014,SP.DYN.LE00.IN,58.776
